ProteinDisplayName,StructureSegmentationFileId,StructureSegmentationAlgorithmVersion,WorkflowId,NucleusSegmentationFilename,NucMembSegmentationAlgorithm,StructureContourFilename,CellIndex,NucleusSegmentationFileId,Gene,MembraneContourFilename,WellId,NucleusContourFileId,StructureShortName,NucMembSegmentationAlgorithmVersion,WellName,MembraneContourFileId,Workflow,ColonyPosition,MembraneSegmentationFilename,CellId,ChannelIndexStructure,Passage,NucleusContourReadPath,InstrumentId,Protein,PixelScaleZ,Objective,StructureSegmentationAlgorithm,PixelScaleX,PixelScaleY,CellLine,NucleusContourFilename,MembraneSegmentationReadPath,Row,CellPopulationId,StructureId,MembraneSegmentationFileId,MembraneContourReadPath,StructureSegmentationReadPath,NucleusSegmentationReadPath,CellLineId,StructureContourReadPath,ChannelIndexDNA,SourceFilename,FOVId,StructureContourFileId,RunId,Structure,Clone,Col,StructureDisplayName,DataSetId,SourceFileId,StructureSegmentationFilename,ChannelIndexMembrane,ChannelIndexBrightfield,PlateId,StructEducationName,SourceReadPath,StructureId/Name,CellLineId/Name,ProteinId/Name
Histone H2B type 1-J,,,7,3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,5,de78b4bbf0da4b34bb478b06ed2e1cff,HIST1H2BJ,3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_cellSegImageScaleContourXY.tiff,175122,0ea428258e244df2bf260117eb2284a8,,1.3.3,C8,8e2b10b8a6cc43a087a99cf3d7d4d7e2,Pipeline 4.4,,3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_cellWholeIndexImageScale.tiff,170224,1,29,/allen/programs/allencell/data/proj0/4a8/228/7eb/011/f26/f2b/44d/8e2/825/a42/0e/3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_nucSegImageScaleContourXY.tiff,5,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/d88/5cd/13a/c6c/b54/f2b/84d/971/a6f/d20/4c/3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_cellWholeIndexImageScale.tiff,2,8554,29,4cd20a6f97184df2bb54c6c13a5cdd88,/allen/programs/allencell/data/proj0/7e2/d4d/3d7/9cf/7a9/a08/c43/a6c/0b8/2b1/8e/3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/cff/2e1/6ed/8b0/b47/34b/a4b/f0d/4bb/78b/de/3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08_nucWholeIndexImageScale.tiff,69,,3,3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08.ome.tiff,76062,,20302.0,Heterochromatin,36,7,,83,04465b8ac8044f6ab0d80a20bf294d64,,2,0,3500002670,,/allen/programs/allencell/data/proj0/d64/294/0bf/0a2/0d8/6ab/44f/c80/b8a/465/04/3500002670_100X_20190118_2-Scene-35_aligned_cropped-P86-C08.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,8,668f39db78314e07a93dd7bd929cf3f6,HIST1H2BJ,3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_cellSegImageScaleContourXY.tiff,176181,0470e6b237924f439141a3502d26989e,,1.3.3,C9,ce637f88fc7047e589898cbfd422bc95,Pipeline 4.4,,3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_cellWholeIndexImageScale.tiff,175543,1,30,/allen/programs/allencell/data/proj0/89e/269/02d/a35/141/439/24f/379/6b2/70e/04/3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_nucSegImageScaleContourXY.tiff,6,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/982/c05/0ad/da4/d6c/529/94e/69c/59b/b81/ce/3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_cellWholeIndexImageScale.tiff,2,8565,29,ceb8159b69c94e529d6cda40adc05982,/allen/programs/allencell/data/proj0/c95/22b/fd4/8cb/989/e58/047/fc7/f88/637/ce/3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/3f6/9cf/d92/d7b/93d/07a/14e/783/9db/8f3/66/3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09_nucWholeIndexImageScale.tiff,69,,3,3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09.ome.tiff,79302,,20789.0,Heterochromatin,36,8,,83,20a2fe41ceea4edfa48bd4f29c1bcf6d,,2,0,3500002680,,/allen/programs/allencell/data/proj0/f6d/1bc/29c/d4f/48b/dfa/a4e/cee/e41/a2f/20/3500002680_100X_20190122-Scene-071_aligned_cropped-P71-C09.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,11,753dbe89e1834dca81d958f5d761bf67,HIST1H2BJ,3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_cellSegImageScaleContourXY.tiff,184877,e840c68db5794ecc8a5429e9a95faff9,,1.3.3,G8,f530ebda70b54b0ea967a3e28837f523,Pipeline 4.4,,3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_cellWholeIndexImageScale.tiff,157301,1,28,/allen/programs/allencell/data/proj0/ff9/5fa/9a9/29e/a54/cc8/94e/b57/68d/40c/e8/3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_nucSegImageScaleContourXY.tiff,5,Histone H2B type 1-J,0.29,100.0,,0.10833333333333334,0.10833333333333334,AICS-61,3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/943/23b/2b1/59c/f3e/eb8/249/dd4/499/684/18/3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_cellWholeIndexImageScale.tiff,6,8547,29,18684499dd4249eb8f3e59c2b123b943,/allen/programs/allencell/data/proj0/523/37f/288/a3e/967/0ea/54b/70b/bda/30e/f5/3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/f67/61b/5d7/58f/1d9/ca8/34d/e18/e89/3db/75/3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08_nucWholeIndexImageScale.tiff,69,,3,3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08.ome.tiff,65635,,19045.0,Heterochromatin,36,7,,83,297a296fb7744489b52e8811bad9a245,,2,0,3500002798,,/allen/programs/allencell/data/proj0/245/d9a/1ba/881/52e/89b/444/b77/96f/7a2/29/3500002798_100X_20190315-Scene-33_aligned_cropped-P33-G08.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,2,0fa3c07a0391452fb389aeeac0496324,HIST1H2BJ,3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_cellSegImageScaleContourXY.tiff,184829,35d77b6023914d2aad04eb487b877474,,1.3.3,F8,281b5d776a4f451aab2789a470c94b9c,Pipeline 4.4,,3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_cellWholeIndexImageScale.tiff,198220,1,28,/allen/programs/allencell/data/proj0/474/877/87b/eb4/d04/2aa/14d/239/b60/d77/35/3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_nucSegImageScaleContourXY.tiff,6,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/79d/b68/c12/aea/3ac/8bb/b46/203/24d/beb/bd/3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_cellWholeIndexImageScale.tiff,5,8547,29,bdbeb24d203b468bb3acaeac12b6879d,/allen/programs/allencell/data/proj0/b9c/c94/470/89a/b27/1aa/f45/6a4/d77/1b5/28/3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/324/496/ac0/aee/389/2fb/145/039/07a/a3c/0f/3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08_nucWholeIndexImageScale.tiff,69,,3,3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08.ome.tiff,87960,,22841.0,Heterochromatin,36,7,,83,36097cf9d0db4d58863005481d8462a5,,2,0,3500002797,,/allen/programs/allencell/data/proj0/2a5/846/81d/054/630/588/b4d/d0d/cf9/097/36/3500002797_100X_20193115-Scene-068_aligned_cropped-P68-F08.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,9,553ac919071d4da6b58ee675af8c8c72,HIST1H2BJ,3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_cellSegImageScaleContourXY.tiff,176785,ca89d067142b4fc7a6e4626b3efcf557,,1.3.3,D5,10fed325633a4b33922256b8c91b9d1e,Pipeline 4.4,,3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_cellWholeIndexImageScale.tiff,180573,1,31,/allen/programs/allencell/data/proj0/557/fcf/b3e/626/6e4/c7a/b4f/142/067/89d/ca/3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_nucSegImageScaleContourXY.tiff,5,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/d3f/8a8/708/80b/a27/c5a/042/e11/dc7/565/51/3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_cellWholeIndexImageScale.tiff,3,8569,29,51565dc7e11042c5aa2780b7088a8d3f,/allen/programs/allencell/data/proj0/d1e/1b9/8c9/56b/222/339/a4b/633/325/fed/10/3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/c72/8c8/5af/e67/58e/a6b/d4d/071/919/3ac/55/3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05_nucWholeIndexImageScale.tiff,69,,3,3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05.ome.tiff,79847,,21245.0,Heterochromatin,36,4,,83,c5f21d9e8ad24cdb9f75730420b4e13f,,2,0,3500002684,,/allen/programs/allencell/data/proj0/13f/b4e/420/730/f75/db9/24c/8ad/d9e/f21/c5/3500002684_100X_20190125_1-Scene-136_aligned_cropped-P106-D05.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,10,bedeaaa911974dd79842be809c6ecd33,HIST1H2BJ,3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_cellSegImageScaleContourXY.tiff,177843,85bdfb6d54b64ac7a1781c1a3bae8707,,1.3.3,D10,3976fcf1852e492d86f68aeb63031904,Pipeline 4.4,,3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_cellWholeIndexImageScale.tiff,204522,1,32,/allen/programs/allencell/data/proj0/707/ae8/a3b/1c1/178/c7a/64a/54b/b6d/bdf/85/3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_nucSegImageScaleContourXY.tiff,6,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/60b/7b3/65c/503/598/b99/44c/34f/c36/0c2/78/3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_cellWholeIndexImageScale.tiff,3,8682,29,780c2c3634f44cb9959850365c7b360b,/allen/programs/allencell/data/proj0/904/031/b63/8ae/6f6/2d8/e49/852/cf1/76f/39/3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/d33/6ec/09c/be8/842/d79/74d/119/aa9/dea/be/3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10_nucWholeIndexImageScale.tiff,69,,3,3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10.ome.tiff,89230,,23449.0,Heterochromatin,36,9,,83,0ce39e7963ed4503969a6b2f5261385a,,2,0,3500002700,,/allen/programs/allencell/data/proj0/85a/613/f52/6b2/69a/039/d45/63e/e79/e39/0c/3500002700_100X_20190128_2-Scene-163_aligned_cropped-P164-D10.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,6,246c0a8a139a448abadc016df0ff416b,HIST1H2BJ,3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_cellSegImageScaleContourXY.tiff,203846,de27220b5cde45f6a7c562f7f522a58b,,1.3.3,F9,c5463c26c20240128bfc3ff030bff7ae,Pipeline 4.4,,3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_cellWholeIndexImageScale.tiff,201330,1,29,/allen/programs/allencell/data/proj0/58b/22a/7f5/62f/7c5/f6a/e45/5cd/20b/272/de/3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_nucSegImageScaleContourXY.tiff,6,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/a01/4b2/878/f5e/d9d/d7b/64a/0d2/b13/147/16/3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_cellWholeIndexImageScale.tiff,5,8554,29,16147b130d264ad7bd9df5e8784b2a01,/allen/programs/allencell/data/proj0/7ae/bff/030/3ff/bfc/128/240/c20/c26/463/c5/3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/16b/ff4/df0/016/adc/8ab/a44/139/a8a/6c0/24/3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09_nucWholeIndexImageScale.tiff,69,,3,3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09.ome.tiff,88713,,23150.0,Heterochromatin,36,8,,83,7408923f7de84d719740c37cb54acc31,,2,0,3500003034,,/allen/programs/allencell/data/proj0/c31/4ac/cb5/c37/740/719/84d/7de/23f/089/74/3500003034_100X_20190520-Scene-70_aligned_cropped-P70-F09.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,2,0ad0ee3b08284590aab4145b65fc6ad1,HIST1H2BJ,3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_cellSegImageScaleContourXY.tiff,176180,dc22fc50040b49219149a99b45dee563,,1.3.3,C11,30c17f5d96454f90ac23b04c82f7809f,Pipeline 4.4,,3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_cellWholeIndexImageScale.tiff,173762,1,30,/allen/programs/allencell/data/proj0/563/dee/b45/a99/149/219/b49/040/c50/22f/dc/3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_nucSegImageScaleContourXY.tiff,5,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/42c/b23/ecc/b34/51c/fd9/040/035/d79/ece/db/3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_cellWholeIndexImageScale.tiff,2,8565,29,dbeced79035040fd951cb34eccb2342c,/allen/programs/allencell/data/proj0/09f/f78/c82/b04/c23/90a/54f/964/f5d/c17/30/3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/ad1/fc6/b65/145/ab4/90a/845/082/e3b/d0e/0a/3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11_nucWholeIndexImageScale.tiff,69,,3,3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11.ome.tiff,78599,,20638.0,Heterochromatin,36,10,,83,7e52a216946a432f86cf21f50e6905f0,,2,0,3500002683,,/allen/programs/allencell/data/proj0/5f0/690/50e/21f/6cf/2f8/a43/946/216/52a/7e/3500002683_100X_20190121_1-Scene-100_aligned_cropped-P184-C11.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,7,ea1e3f0a7be549cabfb5af7e280a64ab,HIST1H2BJ,3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_cellSegImageScaleContourXY.tiff,176828,94cc11220a184495914457b3e5bdc890,,1.3.3,D11,ce308eefed634c33ab2543b7268fd7d6,Pipeline 4.4,,3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_cellWholeIndexImageScale.tiff,179955,1,31,/allen/programs/allencell/data/proj0/890/bdc/3e5/57b/144/959/844/0a1/122/cc1/94/3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_nucSegImageScaleContourXY.tiff,5,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/492/1f6/e64/066/688/aba/14f/49f/b12/9e3/65/3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_cellWholeIndexImageScale.tiff,3,8569,29,659e3b1249f14faba688066e641f6492,/allen/programs/allencell/data/proj0/7d6/8fd/726/43b/b25/33a/34c/ed6/eef/308/ce/3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/4ab/0a6/e28/af7/fb5/cab/549/7be/f0a/1e3/ea/3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11_nucWholeIndexImageScale.tiff,69,,3,3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11.ome.tiff,79814,,21199.0,Heterochromatin,36,10,,83,b47ca7bc90634bcba50bb637452a55d3,,2,0,3500002684,,/allen/programs/allencell/data/proj0/5d3/2a5/745/b63/50b/cba/34b/906/7bc/7ca/b4/3500002684_100X_20190125_1-Scene-075_aligned_cropped-P165-D11.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,8,dc64d5759ba24a6a9ad53b3f1d72480e,HIST1H2BJ,3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_cellSegImageScaleContourXY.tiff,176163,002c685e6cbc4cb58be5d6a70679cea8,,1.3.3,C5,66891b124ac54998ab9e251dca3f5fb7,Pipeline 4.4,,3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_cellWholeIndexImageScale.tiff,175322,1,30,/allen/programs/allencell/data/proj0/ea8/79c/706/d6a/be5/b58/c4c/6cb/85e/2c6/00/3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_nucSegImageScaleContourXY.tiff,6,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/785/bf3/a76/2e1/2c5/018/94a/983/bc0/1e0/df/3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_cellWholeIndexImageScale.tiff,2,8565,29,df1e0bc098394a0182c52e1a76bf3785,/allen/programs/allencell/data/proj0/fb7/3f5/dca/251/b9e/98a/549/4ac/b12/891/66/3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/80e/724/f1d/3b3/ad5/6a9/24a/9ba/575/64d/dc/3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05_nucWholeIndexImageScale.tiff,69,,3,3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05.ome.tiff,79260,,20771.0,Heterochromatin,36,4,,83,cfbfb11ef9334939871d55ec0d37216c,,2,0,3500002680,,/allen/programs/allencell/data/proj0/16c/372/c0d/55e/71d/398/349/f93/11e/bfb/cf/3500002680_100X_20190122-Scene-040_aligned_cropped-P40-C05.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,12,04570d58c5f847ee8c8e7ce46c40a3ca,HIST1H2BJ,3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_cellSegImageScaleContourXY.tiff,175694,b7b1a833cc9244048792c293d465d38b,,1.3.3,C10,f62fc9e22f1044c1a97847cbe193aba0,Pipeline 4.4,,3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_cellWholeIndexImageScale.tiff,168044,1,30,/allen/programs/allencell/data/proj0/38b/65d/3d4/c29/792/048/244/cc9/833/b1a/b7/3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_nucSegImageScaleContourXY.tiff,5,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/0fb/11a/166/c8c/3db/289/a43/c38/ed5/f88/67/3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_cellWholeIndexImageScale.tiff,2,8565,29,67f88ed5c38a432893dbc8c16611a0fb,/allen/programs/allencell/data/proj0/ba0/93a/be1/47c/978/c1a/044/2f1/9e2/2fc/f6/3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/3ca/40a/46c/7ce/c8e/ee8/847/c5f/d58/570/04/3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10_nucWholeIndexImageScale.tiff,69,,3,3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10.ome.tiff,74398,,20125.0,Heterochromatin,36,9,,83,13be862b21b7469d941ced794aa8afd3,,2,0,3500002666,,/allen/programs/allencell/data/proj0/fd3/a8a/94a/ed7/41c/9d9/746/21b/62b/be8/13/3500002666_100X_20190121-Scene-39_aligned_cropped-P51-C10.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
Histone H2B type 1-J,,,7,3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,,6,26a3d0d17e774243b9c859a03f137adb,HIST1H2BJ,3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_cellSegImageScaleContourXY.tiff,176792,f9bcb7b341474069bb281a3c91a5ca4d,,1.3.3,D6,977b6b2dea5647be8a61a42d0489eadb,Pipeline 4.4,,3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_cellWholeIndexImageScale.tiff,179999,1,31,/allen/programs/allencell/data/proj0/a4d/a5c/c91/1a3/b28/69b/740/414/7b3/bcb/f9/3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_nucSegImageScaleContourXY.tiff,5,Histone H2B type 1-J,0.29,100.0,,0.10833333333333332,0.10833333333333332,AICS-61,3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/15e/e0c/fd2/98e/699/65a/84d/ed2/175/982/16/3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_cellWholeIndexImageScale.tiff,3,8569,29,16982175ed284d65a69998efd2e0c15e,/allen/programs/allencell/data/proj0/adb/89e/d04/a42/a61/be8/647/ea5/b2d/7b6/97/3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_cellSegImageScaleContourXY.tiff,,/allen/programs/allencell/data/proj0/adb/137/03f/59a/9c8/43b/742/7e7/0d1/a3d/26/3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06_nucWholeIndexImageScale.tiff,69,,3,3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06.ome.tiff,79812,,21202.0,Heterochromatin,36,5,,83,4e9ffcb2a7df4965b700841c880df696,,2,0,3500002684,,/allen/programs/allencell/data/proj0/696/0df/c88/841/700/65b/f49/a7d/cb2/9ff/4e/3500002684_100X_20190125_1-Scene-127_aligned_cropped-P111-D06.ome.tiff,Heterochromatin,AICS-61,Histone H2B type 1-J
